id,parent_id,name,name_en,area
4302,43,ท่าบ่อ,Tha Bo,418.315303674
4305,43,โพนพิสัย,Phon Phisai,962.5789022539999
4307,43,ศรีเชียงใหม่,Si Chiang Mai,178.70003614700002
4308,43,สังคม,Sangkhom,536.505392974
4314,43,สระใคร,Sa Khrai,236.46455553799998
4315,43,เฝ้าไร่,Fao Rai,422.45676676700003
4316,43,รัตนวาปี,Rattana Wapi,345.324305053
4317,43,โพธิ์ตาก,Pho Tak,144.15848067
4401,44,เมืองมหาสารคาม,Mueang Maha Sarakham,670.0614939459999
4402,44,แกดำ,Kae Dam,203.616349561
4403,44,โกสุมพิสัย,Kosum Phisai,913.033617205
4404,44,กันทรวิชัย,Kantharawichai,470.769930337
4405,44,เชียงยืน,Chiang Yuen,371.61536992599997
4406,44,บรบือ,Borabue,816.125675052
4407,44,นาเชือก,Na Chueak,543.906375385
4408,44,พยัคฆภูมิพิสัย,Phayakkhaphum Phisai,708.619607601
4409,44,วาปีปทุม,Wapi Pathum,737.957726087
4410,44,นาดูน,Na Dun,294.900306855
4411,44,ยางสีสุราช,Yang Sisurat,254.646444483
4412,44,กุดรัง,Kut Rang,379.040270382
4413,44,ชื่นชม,Chuen Chom,153.28410042899998
4501,45,เมืองร้อยเอ็ด,Mueang Roi Et,523.455225131
4502,45,ร้องกวาง,Kaset Wisai,1168.791567173
4503,45,ปทุมรัตต์,Pathum Rat,408.624477334
4504,45,จตุรพักตรพิมาน,Chaturaphak Phiman,561.93041409
4505,45,ธวัชบุรี,Thawat Buri,547.815213015
4506,45,พนมไพร,Phanom Phrai,512.478494444
4507,45,โพนทอง,Phon Thong,794.588490543
4508,45,โพธิ์ชัย,Pho Chai,437.209445494
4509,45,หนองพอก,Nong Phok,650.0513432810001
4510,45,เสลภูมิ,Selaphum,870.903655007
4511,45,สุวรรณภูมิ,Suwannaphum,986.091170382
4512,45,เมืองสรวง,Mueang Suang,180.133136315
4513,45,โพนทราย,Phon Sai,270.408134554
4514,45,อาจสามารถ,At Samat,447.40464159100003
4515,45,เมยวดี,Moei Wadi,197.513912936
4516,45,ศรีสมเด็จ,Si Somdet,191.609458927
4517,45,จังหาร,Changhan,214.073160382
4518,45,เชียงขวัญ,Chiang Khwan,78.2004952538
4519,45,หนองฮี,Nong Hi,180.56547598699999
4520,45,ทุ่งเขาหลวง,Thung Khao Luang,106.092084286
4601,46,เมืองกาฬสินธ์,Mueang Kalasin,822.488440727
4602,46,นามน,Na Mon,283.309371502
4603,46,กมลาไสย,Kamalasai,391.157679643
4604,46,ร่องคำ,Rong Kham,99.1486204026
4605,46,กุฉินารายณ์,Kuchi Narai,904.1384548020001
4606,46,เขาวง,Khao Wong,257.291509694
4607,46,ยางตลาด,Yang Talat,804.218948645
4608,46,ห้วยเม็ก,Huai Mek,377.693033427
4609,46,สหัสขันธ์,Sahatsakhan,349.232414851
4610,46,คำม่วง,Kham Muang,512.0568147189999
4611,46,ท่าคันโท,Tha Khantho,452.36311912400004
4612,46,หนองกุงศรี,Nong Kung Si,750.436675618
4613,46,สมเด็จ,Somdet,584.492471559
4614,46,ห้วยผึ้ง,Huai Phueng,373.11312697799997
4615,46,สามชัย,Sam Chai,389.269375455
4616,46,นาคู,Na Khu,256.310867377
4617,46,ดอนจาน,Don Chan,290.33886782200005
4618,46,ฆ้องชัยพัฒนา,Khong Chai,171.268877666
4701,47,เมืองสกลนคร,Mueang Sakon Nakhon,1096.63854548
4702,47,กุสุมาลย์,Kusuman,547.9347908220001
4703,47,กุดบาก,Kut Bak,521.301454479
4704,47,พรรณานิคม,Phanna Nikhom,873.565939575
4705,47,พังโคน,Phang Khon,311.214217443
4706,47,วาริชภูมิ,Waritchaphum,479.596486747
4707,47,นิคมน้ำอูน,Nikhom Nam Un,179.807451228
4708,47,วานรนิวาส,Wanon Niwat,1288.43371073
4709,47,คำตากล้า,Kham Ta Kla,446.08628720499996
4710,47,บ้านม่วง,Ban Muang,880.081132304
4711,47,อากาศอำนวย,Akat Amnuai,663.9004010809999
4712,47,สว่างแดนดิน,Sawang Daen Din,1103.1415210599998
4713,47,ส่องดาว,Song Dao,388.309050813
4714,47,เต่างอย,Tao Ngoi,349.246529505
4715,47,โคกศรีสุพรรณ,Khok Si Suphan,295.53230263200004
4716,47,เจริญศิลป์,Charoen Sin,485.723085055
4717,47,โพนนาแก้ว,Phon Na Kaeo,414.985526365
4718,47,ภูพาน,Phu Phan,828.360987763
4801,48,เมืองนครพนม,Mueang Nakhon Phanom,917.542067721
4802,48,ปลาปาก,Pla Pak,644.55244204
4803,48,ท่าอุเทน,Tha Uthen,657.2679505030001
4804,48,บ้านแพง,Ban Phaeng,356.1536904309999
4805,48,ธาตุพนม,That Phanom,400.77147244599996
4806,48,เรณูนคร,Renu Nakhon,264.356965867
4807,48,นาแก,Na Kae,762.864346083
4808,48,ศรีสงคราม,Si Songkhram,888.458773997
4809,48,นาหว้า,Na Wa,412.697309893
4810,48,โพนสวรรค์,Phon Sawan,678.345540852
4811,48,นาทม,Na Thom,382.028787459
4812,48,วังยาง,Wang Yang,195.055218207
4901,49,เมืองมุกดาหาร,Mueang Mukdahan,1414.44168641
4902,49,นิคมคำสร้อย,Nikhom Kham Soi,467.481180703
4903,49,ดอนตาล,Don Tan,583.7658484359999
4904,49,ดงหลวง,Dong Luang,1054.3153600399999
4905,49,คำชะอี,Kham Cha-I,810.0495854420001
4906,49,ว่านใหญ่,Wan Yai,127.044670574
4907,49,หนองสูง,Nong Sung,341.49440238200003
5001,50,เมืองเชียงใหม่,Mueang Chiang Mai,202.843642174
5002,50,จอมทอง,Chom Thong,1282.7390320499999
5003,50,แม่แจ่ม,Mae Chaem,2686.57
5004,50,เชียงดาว,Chiang Dao,2400.05127968
5005,50,ดอยสะเก็ด,Doi Saket,756.6447299839999
5006,50,แม่แตง,Mae Taeng,1640.0945735599998
5007,50,แม่ริม,Mae Rim,531.52166599
5008,50,สะเมิง,Samoeng,1222.69253433
5009,50,ฝาง,Fang,974.313115341
5010,50,แม่อาย,Mae Ai,880.859359277
5011,50,พร้าว,Phrao,1485.49340693
5012,50,สันป่าตอง,San Patong,205.115889663
5013,50,สันกำแพง,San Kamphaeng,282.926897869
5014,50,สันทราย,San Sai,396.950849688
5015,50,หางดง,Hang Dong,314.40170458700004
5016,50,ฮอด,Hot,1729.0884544
5017,50,ดอยเต่า,Doi Tao,984.282279679
5018,50,อมก๋อย,Omkoi,3250.74241771
5019,50,สารภี,Saraphi,124.10028239
5020,50,เวียงแหง,Wiang Haeng,916.035348795
5021,50,ไชยปราการ,Chai Prakan,577.833946611
5022,50,แม่วาง,Mae Wang,716.43551446
5023,50,แม่ออน,Mae On,544.310330209
5024,50,ดอยหล่อ,Doi Lo,255.899065702
5025,50,กัลยาณิวัฒนา,Galyani Vadhana,674.58
5101,51,เมืองลำพูน,Mueang Lamphun,554.538318875
5102,51,แม่ทา,Mae Tha,884.086036617
5103,51,บ้านโฮ่ง,Ban Hong,583.987874147
5104,51,ลี้,Li,2075.78559769
5105,51,ทุ่งหัวช้าง,Thung Hua Chang,530.079720393
5106,51,ป่าซาง,Pa Sang,337.92040313999996
5107,51,บ้านธิ,Ban Thi,156.821196228
5108,51,เวียงหนองล่อง,Wiang Nong Long,62.9244865808
5201,52,เมืองลำปาง,Mueang Lampang,1383.59765954
5202,52,แม่เมาะ,Mae Mo,1314.9379221600002
5203,52,เกาะคา,Ko Kha,594.010249426
5204,52,เสริมงาม,Soem Ngam,854.929844637
5205,52,งาว,Ngao,1770.4155856
5206,52,แจ้ห่ม,Chae Hom,1324.6595614100002
5207,52,วังเหนือ,Wang Nuea,1068.52972093
5208,52,เถิน,Thoen,2058.28036355
5209,52,แม่พริก,Mae Phrik,764.403511171
5210,52,แม่ทะ,Mae Tha,937.008371354
5211,52,สบปราบ,Sop Prap,573.367413885
5212,52,ห้างฉัตร,Hang Chat,708.5060789930001
5213,52,เมืองปาน,Mueang Pan,1132.64362081
5301,53,เมืองอุตรดิตถ์,Mueang Uttaradit,938.3642107009999
5302,53,ตรอน,Tron,360.670984826
5303,53,ท่าปลา,Tha Pla,2057.32169442
5304,53,น้ำปาด,Nam Pat,1685.990433
5305,53,ฟากท่า,Fak Tha,749.725860858
5306,53,บ้านโคก,Ban Khok,1147.9204655199999
5307,53,พิชัย,Phichai,806.1968731740001
5308,53,ลับแล,Laplae,543.475807037
5309,53,ทองแสนขัน,Thong Saen Khan,853.280118499
5401,54,เมืองแพร่,Mueang Phrae,923.0449113259999
5402,54,ร้องกวาง,Rong Kwang,827.546052597
5403,54,ลอง,Long,1459.84655014
5404,54,สูงเม่น,Sung Men,424.93726482700004
5405,54,เด่นชัย,Den Chai,633.062282754
5406,54,สอง,Song,1758.2458980899999
5407,54,วังชิ้น,Wang Chin,1165.86125831
5408,54,หนองม่วงไข่,Nong Muang Khai,156.69516070199998
5501,55,เมืองน่าน,Mueang Nan,1155.29697298
5502,55,แม่จริม,Mae Charim,1211.28492983
5503,55,บ้านหลวง,Ban Luang,441.57016702600004
5504,55,นาน้อย,Na Noi,1255.5902768
5505,55,ปัว,Pua,948.5285820080001
5506,55,ท่าวังผา,Tha Wang Pha,894.259622294
5507,55,เวียงสา,Wiang Sa,2513.2734595700003
5508,55,ทุ่งช้าง,Thung Chang,824.37318404
5509,55,เชียงกลาง,Chiang Klang,364.582322846
5510,55,นาหมื่น,Na Muen,1133.74454192
5511,55,สันติสุข,Santi Suk,455.16632580699996
5512,55,บ่อเกลือ,Bo Kluea,1075.56762501
5513,55,สองแคว,Song Khwae,696.518371548
5514,55,ภูเพียง,Phu Phiang,523.787622255
5515,55,เฉลิมพระเกียรติ,Chaloem Phrakiat,660.7384627849999
5601,56,เมืองพะเยา,Mueang Phayao,1027.81415926
5602,56,จุน,Chun,616.8677331670001
5603,56,เชียงคำ,Chiang Kham,980.09444696
5604,56,เชียงม่วน,Chiang Muan,810.83590646
5605,56,ดอกคำใต้,Dok Khamtai,866.37492047
5606,56,ปง,Pong,1964.2430547899999
5607,56,แม่ใจ,Mae Chai,342.53884993599996
5608,56,ภูซาง,Phu Sang,342.774622346
5609,56,ภูกามยาว,Phu Kam Yao,244.74382301
5701,57,เมืองเชียงราย,Mueang Chiang Rai,1915.4557206
5702,57,เวียงชัย,Wiang Chai,405.33993316699997
5703,57,เชียงของ,Chiang Khong,887.681441772
5704,57,เทิง,Thoeng,993.940998667
5705,57,พาน,Phan,1137.4114272699999
5706,57,ป่าแดด,Pa Daet,299.230863036
5707,57,แม่จัน,Mae Chan,785.566528023
5708,57,เชียงแสน,Chiang Saen,529.586600199
5709,57,แม่สาย,Mae Sai,354.573809979
5710,57,แม่สรวย,Mae Saruai,1626.71683888
5711,57,เวียงป่าเป้า,Wiang Pa Pao,1435.5172381500001
5712,57,พญาเม็งราย,Phaya Mengrai,546.926327975
5713,57,เวียงแก่น,Wiang Kaen,536.578137059
5714,57,ขุนตาล,Khun Tan,307.37583926599996
5715,57,แม่ฟ้าหลวง,Mae Fa Luang,770.436033952
5716,57,แม่ลาว,Mae Lao,248.368017879
5717,57,เวียงเชียงรุ้ง,Wiang Chiang Rung,317.898766497
5718,57,ดอยหลวง,Doi Luang,368.427576846
5801,58,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,2682.22259058
5802,58,ขุนยวม,Khun Yuam,1872.34374232
5803,58,ปาย,Pai,2663.10358063
5804,58,แม่สะเรียง,Mae Sariang,3042.64541629
5805,58,แม่ลาน้อย,Mae La Noi,1583.0051356
5806,58,สบเมย,Sop Moei,1661.0651994300001
5807,58,ปางมะผ้า,Pang Mapha,1270.7644101800001
6001,60,เมืองนครสวรรค์,Mueang Nakhon Sawan,847.1687104839999
6002,60,โกรกพระ,Krok Phra,347.788168741
6003,60,ชุมแสง,Chum Saeng,651.712339522
6004,60,หนองบัว,Nong Bua,952.55832549
6005,60,บรรพตพิสัย,Banphot Phisai,834.439967702
6006,60,เก้าเลี้ยว,Kao Liao,272.965043031
6007,60,ตาคลี,Ta Khli,958.999811295
6008,60,ท่าตะโก,Tha Tako,975.449623187
6009,60,ไพศาลี,Phaisali,1133.58680805
6010,60,พยุหะคีรี,Phayuha Khiri,764.653813787
6011,60,ลาดยาว,Lat Yao,855.745231208
6012,60,ตากฟ้า,Tak Fa,567.289089884
6013,60,แม่วงก์,Mae Wong,1183.19343652
6014,60,แม่เปิน,Mae Poen,394.948900423
6015,60,ชุมตาบง,Chum Ta Bong,287.839849052
6101,61,เมืองอุทัยธานี,Mueang Uthai Thani,265.099497461
6102,61,ทัพทัน,Thapthan,424.205690246
6103,61,สว่างอารมณ์,Sawang Arom,502.910003699
6104,61,หนองฉาง,Nong Chang,399.042321096
6105,61,หนองขาหย่าง,Nong Kha Yang,193.77509836000002
6106,61,บ้านไร่,Ban Rai,3796.9421782199997
6107,61,ลานสัก,Lan Sak,1668.2160024500001
6108,61,ห้วยคต,Huai Khot,433.917384923
6201,62,เมืองกำแพงเพชร,Mueang Kamphaeng Phet,1707.97015271
6202,62,ไทรงาม,Sai Ngam,629.44880548
6203,62,คลองลาน,Khlong Lan,1676.80135302
6204,62,ขาณุวรลักษบุรี,Khanu Woralakburi,1338.2885202
6205,62,คลองขลุง,Khlong Khlung,825.9309696419999
6206,62,พรานกระต่าย,Phran Kratai,1147.90041297
6207,62,ลานกระบือ,Lan Krabue,472.772375116
6208,62,ทรายทองวัฒนา,Sai Thong Watthana,238.285243701
6209,62,ปางศิลาทอง,Pang Sila Thong,867.7197247070001
6210,62,บึงสามัคคี,Bueng Samakkhi,320.27973096
6211,62,โกสัมพีนคร,Kosamphi Nakhon,624.0722575880001
6301,63,เมืองตาก,Mueang Tak,2226.45524437
6302,63,บ้านตาก,Ban Tak,1188.78822519
6303,63,สามเงา,Sam Ngao,3209.6120917199996
6304,63,แม่ระมาด,Mae Ramat,1757.80068493
6305,63,ท่าสองยาง,Tha Song Yang,2245.80676828
6306,63,แม่สอด,Mae Sot,1836.63927174
6307,63,พบพระ,Phop Phra,1134.70348738
6308,63,อุ้มผาง,Um Phang,5564.90057916
6309,63,วังเจ้า,Wang Chao,830.0663370010001
6401,64,เมืองสุโขทัย,Mueang Sukhothai,641.204385878
6402,64,บ้านด่านลานหอย,Ban Dan Lan Hoi,1069.12176797
6403,64,คีรีมาศ,Khiri Mat,787.353796365
6404,64,กงไกรลาศ,Kong Krailat,520.534079438
6405,64,ศรีสัชนาลัย,Si Satchanalai,2450.01540488
6406,64,ศรีสำโรง,Si Samrong,647.1869049850001
6407,64,สวรรคโลก,Sawankhalok,718.799053843
6408,64,ศรีนคร,Si Nakhon,212.507268718
6409,64,ทุ่งเสลี่ยม,Thung Saliam,676.554391914
6501,65,เมืองพิษณุโลก,Mueang Phitsanulok,830.9465171009999
6502,65,นครไทย,Nakhon Thai,2742.680884
6503,65,ชาติตระการ,Chat Trakan,1919.14965923
6504,65,บางระกำ,Bang Rakam,1121.90315169
6505,65,บางกระทุ่ม,Bang Krathum,409.826011678
6506,65,พรหมพิราม,Phrom Phiram,964.359182239
6507,65,วัดโบสถ์,Wat Bot,1029.0605071
6508,65,วังทอง,Wang Thong,1989.0687033800002
6509,65,เนินมะปราง,Noen Maprang,1287.76906309
6601,66,เมืองพิจิตร,Mueang Phichit,634.381021419
6602,66,วังทรายพูน,Wang Sai Phun,297.26322148400004
6603,66,โพธิ์ประทับช้าง,Pho Prathap Chang,468.419160314
6604,66,ตะพานหิน,Taphan Hin,512.673683932
6605,66,บางมูลนาก,Bang Mun Nak,455.061332166
6606,66,โพทะเล,Pho Thale,607.20253971
6607,66,สามง่าม,Sam Ngam,422.087491917
6608,66,ทับคล้อ,Thap Khlo,474.47267488700004
6609,66,สากเหล็ก,Sak Lek,203.131555276
6610,66,บึงนาราง,Bueng Na Rang,341.181012661
6611,66,ดงเจริญ,Dong Charoen,268.360718702
6612,66,วชิรบารมี,Wachira Barami,321.388870702
6701,67,เมืองเพชรบูรณ์,Mueang Phetchabun,2613.93792153
6702,67,ชนแดน,Chon Daen,1292.59245024
6703,67,หล่มสัก,Lom Sak,1643.86873024
